"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1752338621875810599","Tue Jan 30 14:30:58 +0000 2024","218","Lagi-lagi kota yang dikuasai oleh @PKSejahtera akan menjadi intoleran. Bayangkan jika @aniesbaswedan jadi presiden?? https://t.co/wJSM4dj5uI https://t.co/2SmBDtCps3","1752338621875810599","https://pbs.twimg.com/media/GFGOrpzbcAAbbq-.jpg","","in","","12","90","84","https://x.com/Sentjoko/status/1752338621875810599","36325638","Sentjoko"
"1746011069641064660","Sat Jan 13 03:27:32 +0000 2024","1071","Kamar Keramat Mbak Bisri...inilah kamar pendiri Nahdlatul ulama (NU) KH Bisri Syamsuri yg juga tempat lahirnya Gus Dur dulu sebelum @jokowi maju sebagai Capres pernah diajak Cak Imin masuk ke kamar ini dan sekarang Pak Anies diajak Cak Imin masuk ke kamar ini https://t.co/NfGBNHIY4H","1746011069641064660","https://pbs.twimg.com/ext_tw_video_thumb/1746011027509305344/pu/img/602fh_rOKm7c7vgI.jpg","","in","","3","17","293","https://x.com/Yurissa_Samosir/status/1746011069641064660","1456283686312103939","Yurissa_Samosir"
"1743448703107731817","Sat Jan 06 01:45:37 +0000 2024","349","Motif Presiden utk memindahkan Ibukota ke PPU itu apa sebenarnya? Ingat ya. Dari semua jari jari terpenting adalah IBU JARI. Dan Ibu Jari itu letaknya TIDAK DI TENGAH. Silakan simak kalau bermanfaat bisa dishare. https://t.co/vulqtYxkIT","1743448703107731817","","","in","","4","42","99","https://x.com/DokterTifa/status/1743448703107731817","1502822366946402304","DokterTifa"
"1746880737427763403","Mon Jan 15 13:08:20 +0000 2024","514","@WEBCOMICFESS Bisa juga tuh Depok. Pusat kerajaannya di Margonda Duke of the North bisa diganti jadi Duke of the Bojongsari karena letaknya yang agak jauh dari pusat Depok. Soalnya Bojongsari itu bagian dari Depok yang ga seperti Depok","1746882005202293198","","WEBCOMICFESS","in","FBKINGDOM","21","4","28","https://x.com/hoshimaci/status/1746882005202293198","1148078946618974208","hoshimaci"
"1749935686579626248","Tue Jan 23 23:22:39 +0000 2024","422","Mereka tak rela mengorbankan kemandirian produksi demi kemakmuran yang masih jauh di cakrawala Jer Besuki Mawa Bea. Karena itulah kemudian Korps Bhayangkara dikerahkan untuk menertibkan situasi yang mulai memanas serta tak lagi kondusif. https://t.co/JAOj70LvlU","1749935705411956853","https://pbs.twimg.com/media/GEkFHQRbsAAzeDI.png","neohistoria_id","in","Pondok Cina, Depok","0","1","18","https://x.com/neohistoria_id/status/1749935705411956853","1495326248100589569","neohistoria_id"
"1750374357896171960","Thu Jan 25 04:25:41 +0000 2024","198","Gabungan Aliansi BEM melakukan Deklarasi Pemilu Damai di Tugu Proklamasi Jakarta Pusat Selasa (23/1). https://t.co/KJa8A0RtDv","1750374357896171960","https://pbs.twimg.com/ext_tw_video_thumb/1750373735356579840/pu/img/4k9dfsusnt8k4CwN.jpg","","in","Jakarta Selatan, DKI Jakarta","0","1","191","https://x.com/nusantaracs/status/1750374357896171960","1719868690035007488","nusantaracs"
"1751299011812978840","Sun Jan 28 15:00:22 +0000 2024","249","juga menjadi salah satu alasan bu ferry cocok menjadi ibu negara imo https://t.co/LHWT9b3skt","1751621240782266547","","buzzthetoy","in","irls do not follow","0","0","9","https://x.com/buzzthetoy/status/1751621240782266547","1317158474740953089","buzzthetoy"
"1752148480880259170","Tue Jan 30 01:55:29 +0000 2024","549","Tanggung jawab keamanan Jakarta saat itu harusnya dilimpahkan kepada Kepala Staf Teritorial (KASTER) ABRI Letnan Jendral Susilo Bambang Yudhoyono (SBY) tetapi yang bersangkutan diminta ikut pula ke Malang. https://t.co/EW6rzAn1ZN","1752148497036714395","https://pbs.twimg.com/media/GFDgko2agAA8W_I.png","neohistoria_id","in","Pondok Cina, Depok","3","2","30","https://x.com/neohistoria_id/status/1752148497036714395","1495326248100589569","neohistoria_id"
"1741679739402592308","Mon Jan 01 04:36:23 +0000 2024","189","Iya juga ya temen² di aceh sumut riau kepri sumbar bengkulu jambi mungkin bakal lebih gampang ke kuala lumpur drpd ke jakarta...","1741679739402592308","","","in","","3","14","7","https://x.com/girumon16/status/1741679739402592308","186397253","girumon16"
"1748326634875392454","Fri Jan 19 12:48:46 +0000 2024","3","Selain sejumlah proyek bangunan Presiden Joko Widodo juga meresmikan Radio Republik Indonesia (RRI) Ibu Kota Nusantara (IKN) Rabu (17/1/2024). Studio RRI IKN yang diresmikan Presiden Joko Widodo (Jokowi) berada di kawasan Hunian Pekerja Konstruksi (HPK). https://t.co/ZgujvCRN12","1748326634875392454","https://pbs.twimg.com/media/GENNVfjbcAA8uZ6.jpg","","in","Indonesia","0","1","1","https://x.com/bisnisindo_id/status/1748326634875392454","1330791552583548932","bisnisindo_id"
"1747865927218270455","Thu Jan 18 06:18:05 +0000 2024","14","Sobatkom Rabu (17/1) Presiden Joko Widodo didampingi Menteri Komunikasi dan Informatika Budi Arie Setiadi menghadiri acara peresmian sekaligus siaran perdana Lembaga Penyiaran Publik Radio Republik Indonesia (LPP RRI) Ibu Kota Negara (IKN) Nusantara. https://t.co/apNr3EMJ0B","1747865927218270455","https://pbs.twimg.com/media/GEGqywnaUAAyvae.jpg","","in","Jakarta Indonesia","0","2","2","https://x.com/kemkominfo/status/1747865927218270455","177848697","kemkominfo"
"1750124184108458456","Wed Jan 24 11:51:35 +0000 2024","2","Otorita Ibu Kota Nusantara (IKN) menjalin kerja sama dengan Universitas Seoul dalam upaya meningkatkan kualitas SDM melalui program pendidikan lanjutan. #IDNTimesKaltim https://t.co/vpWksC8mQf https://t.co/FKhnyGtGMn","1750124184108458456","https://pbs.twimg.com/media/GEmwq1uaQAA11nA.jpg","","in","Kalimantan Timur, Indonesia","0","0","1","https://x.com/IDNTimesKaltim/status/1750124184108458456","1318854352069554177","IDNTimesKaltim"
"1749721748105502810","Tue Jan 23 09:12:27 +0000 2024","1","PT Hutama Karya (Persero) menyebutkan proyek pembangunan Masjid Negara di Ibu Kota Nusantara (IKN) yang berdiri di atas lahan seluas 3.2 hektar dengan nilai kontrak sebesar Rp940 miliar ditargetkan rampung pada akhir tahun 2024. Executive Vice President (EVP) Sekretaris https://t.co/1qYQdmwcen","1749721748105502810","https://pbs.twimg.com/media/GEhCpA1bcAAjyfM.jpg","","in","Pulo Gadung, Indonesia","1","1","1","https://x.com/tvOneNews/status/1749721748105502810","55507370","tvOneNews"
"1749570440933314937","Mon Jan 22 23:11:13 +0000 2024","0","Kinerja Emiten Penyokong Proyek Ibu Kota Nusantara Ada Yang Rugi Karena Harga https://t.co/8JoPZ1bDYX https://t.co/pR5jB0phaF","1749570440933314937","https://pbs.twimg.com/media/GEe5C0kbUAATTSz.jpg","","in","Jakarta","0","0","0","https://x.com/NadyaNews21/status/1749570440933314937","2451375666","NadyaNews21"
"1749765078222770392","Tue Jan 23 12:04:38 +0000 2024","0","Bocoran Skenario Pemindahan PNS ke Ibu Kota Baru Nusantara https://t.co/X1pBAw7NEH","1749765078222770392","","","in","Indonesia","0","0","0","https://x.com/merdekadotcom/status/1749765078222770392","456426648","merdekadotcom"
"1750427589204979879","Thu Jan 25 07:57:13 +0000 2024","0","Dalam rangkaian pertemuan ini Wakapolda Kaltim membahas sinkronisasi tentang desain sistem keamanan dan program pengamanan pembangunan Ibu Kota Nusantara. https://t.co/9kOacPgvbi","1750427589204979879","https://pbs.twimg.com/media/GErEmbCaoAAv6ZV.jpg","","in","Balikpapan, Indonesia","0","0","2","https://x.com/Poldakaltim/status/1750427589204979879","226140504","Poldakaltim"
"1751080980331544917","Sat Jan 27 03:13:33 +0000 2024","0","https://t.co/njqyTFfLHG - Unud Terlibat Penyusunan Perpres Ibu Kota Nusantara https://t.co/xfBNXdipAF","1751080980331544917","","","in","Denpasar, Bali","0","0","0","https://x.com/nusabalicom/status/1751080980331544917","2655442453","nusabalicom"
"1748350490977693751","Fri Jan 19 14:23:34 +0000 2024","0","Gerakan cepat alias gercep dilakukan PT Waskita Karya (Persero) Tbk. (WSKT). BUMN karya ini menjamin penyelesaian tujuh proyek di Ibu Kota Nusantara pada Semester I 2024. Selengkapnya https://t.co/FUyoXqCG2v","1748350490977693751","","","in","Jakarta","0","0","0","https://x.com/theiconomic/status/1748350490977693751","1169861863426818048","theiconomic"
"1752275499643285934","Tue Jan 30 10:20:09 +0000 2024","10","Halo #SobatNusantara Kepala Otorita Ibu Kota Nusantara (IKN) Bambang Susantono dan Menteri Urusan Ekonomi dan Ketenagakerjaan Republik Finlandia Wille Rydman menandatangani Nota Kesepahaman tentang Kerja Sama Kota Pintar pada Senin (29/01/2024). https://t.co/33E6ckSpXT","1752275499643285934","https://pbs.twimg.com/media/GFFVRgwaYAAqNiP.jpg","","in","","1","4","2","https://x.com/ikn_id/status/1752275499643285934","1455419498018656256","ikn_id"
"1751843866976927789","Mon Jan 29 05:45:00 +0000 2024","0","Krakatau Steel Group intip peluang bisnis properti di Ibu Kota Nusantara. https://t.co/Sp6HvV5pGI","1751843866976927789","","","in","Kota Cilegon, Banten","0","0","0","https://x.com/_KRAKATAUSTEEL/status/1751843866976927789","3299331794","_KRAKATAUSTEEL"
"1750047026950070764","Wed Jan 24 06:45:00 +0000 2024","1","Lembaga Manajemen Aset Negara (LMAN) mencatat realisasi pembebasan lahan untuk 8 proyek strategis nasional (PSN) di Ibu Kota Nusantara (IKN) sebesar Rp 1 42 triliun pada 2023. #SmartNews @kompascom https://t.co/j2QpgWhJnB","1750047026950070764","https://pbs.twimg.com/media/GElQB6WaAAADlQ0.jpg","","in","Jl. Kebahagiaan No.4-14Jakarta","0","0","0","https://x.com/RadioSmartFM/status/1750047026950070764","177084452","RadioSmartFM"
"1751837728252346564","Mon Jan 29 05:20:36 +0000 2024","0","Letter Of Interest (LOI) Ibu Kota Negara (IKN) Nusantara merupakan pernyataan minat Investasi dari berbagai macam penanam modal https://t.co/A0JIPzU10S","1751837728252346564","https://pbs.twimg.com/media/GE_HIGnaAAAr8iI.jpg","","in","Sumatera Selatan","0","1","0","https://x.com/SatuNusantara3/status/1751837728252346564","1564546027331682305","SatuNusantara3"
"1747792325559107709","Thu Jan 18 01:25:37 +0000 2024","1","Presiden Joko Widodo meninjau pembangunan training center Timnas Indonesia di Ibu Kota Nusantara Penajam Paser Utara Kalimantan Timur Rabu (17/1) yang diharapkan beres pada Mei 2024. #MostUpdate1058 https://t.co/FYD3T0k9Ob","1747792325559107709","https://pbs.twimg.com/media/GEFn264bkAAeCY2.jpg","","in","JAKARTA","0","0","0","https://x.com/most1058/status/1747792325559107709","85805755","most1058"
"1752244003490103621","Tue Jan 30 08:15:00 +0000 2024","0","Otorita Ibu Kota Nusantara (OIKN) menecatat realisasi investasi yang masuk dalam pembangunan Kota Nusantara hingga saat ini sudah mencapai Rp47 5 triliun. #SmartNews @KATADATAcoid https://t.co/OiNXcFhtEN","1752244003490103621","https://pbs.twimg.com/media/GFEXSSBbIAAqm1U.jpg","","in","Jl. Kebahagiaan No.4-14Jakarta","0","0","0","https://x.com/RadioSmartFM/status/1752244003490103621","177084452","RadioSmartFM"
"1749682755892601306","Tue Jan 23 06:37:31 +0000 2024","1","Presiden Joko Widodo (Jokowi) meluncurkan program Nusantara Green Pesantren pada Rabu (17/1) sebagai bagian dari upaya untuk mewujudkan visi Ibu Kota Negara (IKN) Nusantara sebagai Kota Hutan. Program ini akan menyeleraskan pengembangan pesantren dengan prinsip berkelanjutan. https://t.co/DFAw0br05z","1749682755892601306","https://pbs.twimg.com/amplify_video_thumb/1749682084145479680/img/7K0P8oHEhZ4Yb2dC.jpg","","in","Jakarta","0","0","1","https://x.com/KATADATAcoid/status/1749682755892601306","552523769","KATADATAcoid"
"1750779352571097288","Fri Jan 26 07:15:00 +0000 2024","0","Pemindahan ibu kota negara ke Ibu Kota Nusantara (IKN) akan memengaruhi ketersediaan gedung perkantoran di Kota Jakarta. Nantinya untuk memanfaatkan ketersediaan aset tersebut maka akan ada alih fungsi dan revitalisasi gedung perkantoran di Jakarta. #SmartNews @kompascom https://t.co/lJukt3d3zQ","1750779352571097288","https://pbs.twimg.com/media/GEvH5Oka0AAHRp2.jpg","","in","Jl. Kebahagiaan No.4-14Jakarta","0","0","0","https://x.com/RadioSmartFM/status/1750779352571097288","177084452","RadioSmartFM"
"1747822565132038256","Thu Jan 18 03:25:47 +0000 2024","0","Menteri ATR/BPN Hadi Tjahjanto mendampingi Presiden RI Joko Widodo dalam rangkaian peletakan batu pertama atau groundbreaking serta peninjauan pembangunan Ibu Kota Nusantara (IKN) di Kabupaten Penajam Paser Utara Provinsi Kalimantan Timur Rabu (17/01/2024). https://t.co/20mXa44PaJ","1747822565132038256","https://pbs.twimg.com/media/GEGDQTVbwAALmP5.jpg","","in","Palembang, Sumatera Selatan","0","0","0","https://x.com/kantahkotaplg/status/1747822565132038256","1164091211461750784","kantahkotaplg"
"1750416965192274308","Thu Jan 25 07:15:00 +0000 2024","0","Indonesia akan mengoperasikan Kereta Otonom atau Automated Rail Transit (ART) di Ibu Kota Nusantara (IKN) mulai Agustus 2024. Kereta ini akan beroperasi dengan mengguakan baterai lalu disubtitusikan dengan marka jalan dan magnet. #SmartNews @KATADATAcoid https://t.co/kZvsYr8Jwv","1750416965192274308","https://pbs.twimg.com/media/GEqq_EVa8AATQOO.jpg","","in","Jl. Kebahagiaan No.4-14Jakarta","0","0","0","https://x.com/RadioSmartFM/status/1750416965192274308","177084452","RadioSmartFM"
"1748251061222285537","Fri Jan 19 07:48:28 +0000 2024","0","Presiden Joko Widodo (Jokowi) melalui akun Instagram resminya jokowi mengumumkan bahwa progres pembangunan Pusat Pelatihan Persatuan Sepak Bola Seluruh Indonesia (PSSI) di Ibu Kota Nusantara (IKN) Kabupaten Penajam Paser Utara Kalimantan Timur telah mencapai 20 persen.","1748251061222285537","","","in","Jakarta","0","5","0","https://x.com/indozonemedia/status/1748251061222285537","350668803","indozonemedia"
"1752203097471066160","Tue Jan 30 05:32:27 +0000 2024","12","Ruas jalan Sepaku Penajam Paser Utara Kaltim ambles. Satu-satunya jalan menuju Ibu Kota Nusantara (IKN) ini untuk sementara terputus total. Download #metrotvxtend di App Store &amp; Play Store #ikn #ibukotanusantara #jalanambles #penajampaserutara https://t.co/QbpxoktLT3","1752203097471066160","https://pbs.twimg.com/ext_tw_video_thumb/1752199604609978368/pu/img/a0xsMsMz6t4ccDxI.jpg","","in","","2","3","2","https://x.com/Metro_TV/status/1752203097471066160","57261519","Metro_TV"
"1752208424828637626","Tue Jan 30 05:53:37 +0000 2024","13","Jalan utama menuju Ibu Kota Nusantara terputus total karena ambles di Desa Tengin Baru Kecamatan Sepaku Penajam Paser Utara Kalimantan Timur pada Senin (29/1). #Akses #Jalan #Arah #IKN #Terputus #Total #KalimantanTimur https://t.co/r2dCeuUKAO","1752208424828637626","https://pbs.twimg.com/ext_tw_video_thumb/1752207690510831616/pu/img/Sxx4oOB-UsPKmd_8.jpg","","in","","1","1","6","https://x.com/Metro_TV/status/1752208424828637626","57261519","Metro_TV"
"1745650178600890542","Fri Jan 12 03:33:29 +0000 2024","0","Inilah komitmen jasa logistik Krakatau Steel untuk pembangunan Ibu Kota Nusantara. Klik disini: https://t.co/2ah5KOoz6T https://t.co/rFqh1x4vJJ","1745650178600890542","https://pbs.twimg.com/media/GDnLd7TaEAAp4vS.jpg","","in","Kota Cilegon, Banten","0","0","0","https://x.com/_KRAKATAUSTEEL/status/1745650178600890542","3299331794","_KRAKATAUSTEEL"
"1747571570871333084","Wed Jan 17 10:48:25 +0000 2024","0","Merujuk pada progres pembangunan Ibu Kota Nusantara (IKN) Presiden Jokowi optimistis upacara peringatan kemerdekaan ke-79 RI bisa digelar di IKN pada 17 Agustus 2024. Jokowi mengeklaim banyak investor yang antre untuk membangun di IKN. https://t.co/KSdD1F5uSY?","1747571570871333084","","","in","Jakarta, Indonesia","0","11","0","https://x.com/republikaonline/status/1747571570871333084","22126902","republikaonline"
"1752272215478087973","Tue Jan 30 10:07:06 +0000 2024","1","Kepala Otorita Ibu Kota Nusantara (OIKN) Bambang Susantono mengatakan tidak menutup kemungkinan upacara 17 Agustus 2024 dilakukan di IKN. Namun menurutnya keputusan mengenai mekanisme upacara menjadi kewenangan Kementerian Sekretariat Negara. https://t.co/3K1cBfIheW -BAY https://t.co/3Shj1mIYBp","1752272215478087973","https://pbs.twimg.com/media/GFFSRO3bYAAM2Ci.jpg","","in","Jakarta Capital Region","0","0","0","https://x.com/RRIPrograma3/status/1752272215478087973","1129936609","RRIPrograma3"
"1747936880547471587","Thu Jan 18 11:00:02 +0000 2024","0","Yuk intip lagi ini dia komitmen Krakatau Steel Group dalam percepatan pembangunan Ibu Kota Nusantara! Selengkapnya: https://t.co/W9YtAUFy1s https://t.co/QjT7qCPYDf","1747936880547471587","https://pbs.twimg.com/media/GEHL7ovbUAAhJsn.jpg","","in","Kota Cilegon, Banten","0","0","0","https://x.com/_KRAKATAUSTEEL/status/1747936880547471587","3299331794","_KRAKATAUSTEEL"
"1749088103531507966","Sun Jan 21 15:14:35 +0000 2024","1","Gibran Rakabuming Raka menekankan akan melanjutkan pembangunan Ibu Kota Negara Nusantara meskipun upaya itu ditentang sejumlah pihak. #debatcawapres21Januari #DebatCawapres #MuhaiminGibranMahfud #DebatPilpres2024 https://t.co/x5e9AUpFik","1749088103531507966","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/medcom_id/status/1749088103531507966","902837643024539651","medcom_id"
"1751847618366546389","Mon Jan 29 05:59:54 +0000 2024","0","FOTO: Membayangkan Kemegahan IKN di Nusantara Fair https://t.co/SoYLfWhsN2","1751847618366546389","","","in","Kalimantan Timur","0","0","0","https://x.com/AboutIKN/status/1751847618366546389","805077201846554624","AboutIKN"
"1748177568690471204","Fri Jan 19 02:56:26 +0000 2024","0","Menteri ATR/BPN Hadi Tjahjanto mendampingi Presiden RI Joko Widodo dalam rangkaian peletakan batu pertama atau groundbreaking serta peninjauan pembangunan Ibu Kota Nusantara (IKN) di Kabupaten Penajam Paser Utara Provinsi Kalimantan Timur Rabu (17/01/2024). https://t.co/j7T23mHvqc","1748177568690471204","https://pbs.twimg.com/media/GELGGXebkAAhKOA.jpg","","in","Kota Kotamobagu","0","0","0","https://x.com/bpnkotamobagu/status/1748177568690471204","3016268689","bpnkotamobagu"
"1751848374754779247","Mon Jan 29 06:02:54 +0000 2024","0","Ibu Kota Nusantara (IKN) Merusak Hutan Kalimantan? Otorita Jawab Soal Tanaman Monokultur https://t.co/6RGumZjjoG . '","1751848374754779247","","","in","Kalimantan Timur","0","0","0","https://x.com/AboutIKN/status/1751848374754779247","805077201846554624","AboutIKN"
"1747624219326714124","Wed Jan 17 14:17:37 +0000 2024","0","Masjid Negara Mulai Dibangun di Ibu Kota Nusantara https://t.co/ZyZBpvZ4xc","1747624219326714124","","","in","Jakarta, Indonesia","0","0","0","https://x.com/minanews_net/status/1747624219326714124","948421189","minanews_net"
"1748959767266288062","Sun Jan 21 06:44:37 +0000 2024","0","Pembangunan gedung-gedung pemerintah di kawasan Ibu Kota Nusantara di Kalimantan Timur diharapkan mampu meningkatkan kepercayaan masyarakat dunia usaha ataupun para investor. https://t.co/VpTudTHZUZ","1748959767266288062","https://pbs.twimg.com/ext_tw_video_thumb/1748953545939030017/pu/img/H4GyJh7WAgppfDxr.jpg","","in","","0","0","0","https://x.com/Nusantara_RI/status/1748959767266288062","1601814328268627969","Nusantara_RI"
"1752212735482585515","Tue Jan 30 06:10:45 +0000 2024","1","Jembatan penghubung menuju Ibu Kota Nusantara (IKN) ambruk pada Senin (29/1/2024) pagi. Jembatan ini berada di Jalan Nasional Desa Tengin Baru Kecamatan Sepaku Kabupaten Penajam Paser Utara (PPU). Akibat ambruknya jembatan ini sempat terjadi kemacetan kendaraan di lokasi. https://t.co/VFfR4FaeES","1752212735482585515","https://pbs.twimg.com/media/GFEcMZBaMAA83TW.jpg","","in","","0","0","0","https://x.com/inilahdotcom/status/1752212735482585515","46693036","inilahdotcom"
"1750832464677986535","Fri Jan 26 10:46:03 +0000 2024","4","Penyusunan Desain Sistem Keamanan Ibu Kota Nusantara Butuh Koordinasi Intensif Antar-Lembaga https://t.co/5YbIZbqAKh #KemenkoPolhukam #MenkoPolhulam #deputikamtibmas","1750832464677986535","","","in","Jakarta Pusat, DKI Jakarta","2","14","0","https://x.com/PolkamRI/status/1750832464677986535","4787817264","PolkamRI"
"1751851769750290886","Mon Jan 29 06:16:24 +0000 2024","0","Ibu Kota Pindah ke IKN Bagaimana Nasib Perkantoran di Jakarta? https://t.co/DyRz7N7Kab #KotaDuniauntukSemua #Nusantara #IbuKotaNegara #IKN #Indonesia","1751851769750290886","","","in","Kalimantan Timur","0","0","0","https://x.com/AboutIKN/status/1751851769750290886","805077201846554624","AboutIKN"
"1747876298578657447","Thu Jan 18 06:59:18 +0000 2024","0","Presiden Jokowi mengumumkan pembangunan Nusantara Warehouse Park (NWP) di Ibu Kota Nusantara Kabupaten Penajam Paser Utara Kalimantan Timur. https://t.co/4FBDZVkzCI","1747876298578657447","","","in","Jakarta","0","0","0","https://x.com/indozonemedia/status/1747876298578657447","350668803","indozonemedia"
"1747826365989376347","Thu Jan 18 03:40:53 +0000 2024","0","Melalui akun Instagram resmi Presiden Joko Widodo (Jokowi) membagikan momen bersejarah terkait peran Radio Republik Indonesia (RRI) di Ibu Kota Nusantara (IKN). https://t.co/bpIXnMPLug","1747826365989376347","","","in","Jakarta","0","0","0","https://x.com/indozonemedia/status/1747826365989376347","350668803","indozonemedia"
"1752192407159165234","Tue Jan 30 04:49:58 +0000 2024","1","Seleksi ASN yang Pindah ke IKN Diperketat Begini Bocorannya https://t.co/drB7FHG4WG #Nusantara #IbuKotaNegara #IKN #Indonesia","1752192407159165234","","","in","Kalimantan Timur","0","0","1","https://x.com/AboutIKN/status/1752192407159165234","805077201846554624","AboutIKN"
"1752361427241943142","Tue Jan 30 16:01:36 +0000 2024","0","Otorita Ibu Kota Nusantara Tegaskan Pembangunan IKN Dipastikan Tidak Mengganggu Ekosistem Lingkungan di Kalimantan https://t.co/zOh9DJj29i","1752361427241943142","","","in","Pulo Gadung, Indonesia","0","2","0","https://x.com/tvOneNews/status/1752361427241943142","55507370","tvOneNews"
"1749425883977499081","Mon Jan 22 13:36:48 +0000 2024","0","Pemerintah Matangkan Skenario Pemindahan ASN dana Pemenuhan CASN 2024 di Ibu Kota Nusantara https://t.co/TECUPeEtei","1749425883977499081","","","in","Tangerang Selatan","0","0","0","https://x.com/Kabar_Tangsel/status/1749425883977499081","546123555","Kabar_Tangsel"
"1751834768067510736","Mon Jan 29 05:08:50 +0000 2024","0","Pemerintah perlu melibatkan masyarakat lokal untuk mengembangkan konektivitas di sekitar Ibu Kota Nusantara. #Ekonomi #AdadiKompas https://t.co/XVZfFD9CUz","1751834768067510736","","","in","Palmerah, Jakarta","0","0","0","https://x.com/hariankompas/status/1751834768067510736","255866913","hariankompas"
"1751779695341830197","Mon Jan 29 01:30:00 +0000 2024","1","Badan Otorita Ibu Kota Nusantara menilai musim pemilu di berbagai negara tidak berpengaruh ke investasi yang masuk ke IKN https://t.co/XAfxavLWjG","1751779695341830197","","","in","Jakarta","0","0","0","https://x.com/okezonenews/status/1751779695341830197","47274731","okezonenews"
"1747595700702212389","Wed Jan 17 12:24:18 +0000 2024","0","Dalam sambutannya Presiden berharap pembangunan kompleks perkantoran Lembaga Penjamin Simpanan (LPS) di Ibu Kota Nusantara (IKN) dapat meningkatkan kepercayaan masyarakat dunia usaha dan investor. Sumber: https://t.co/A8FyIG2t3S","1747595700702212389","","","in","Jakarta - Indonesia","0","0","0","https://x.com/mediaindonesia/status/1747595700702212389","68930552","mediaindonesia"
"1751848950934695976","Mon Jan 29 06:05:12 +0000 2024","0","Saat Bos Investor IKN Balas Kritik Pedas Anies Baswedan https://t.co/uPMNXYj7cR #KotaDuniauntukSemua #Nusantara #IbuKotaNegara #IKN #Indonesia","1751848950934695976","","","in","Kalimantan Timur","1","1","0","https://x.com/AboutIKN/status/1751848950934695976","805077201846554624","AboutIKN"
"1752219737940164748","Tue Jan 30 06:38:34 +0000 2024","1","Ada Libur Pemilu Groundbreaking Tahap 5 IKN Jadi Terlaksana? https://t.co/KLERMsD9uF . ' #Nusantara #IbuKotaNegara #IKN #Indonesia","1752219737940164748","","","in","Kalimantan Timur","1","4","1","https://x.com/AboutIKN/status/1752219737940164748","805077201846554624","AboutIKN"
"1751872240210297158","Mon Jan 29 07:37:44 +0000 2024","1","Ini Alasan Finlandia Boyong 15 Perusahaan Buat Investasi di IKN https://t.co/VL4Vxxdw1i #KotaDuniauntukSemua #Nusantara #IbuKotaNegara #IKN #Indonesia","1751872240210297158","","","in","Kalimantan Timur","0","0","1","https://x.com/AboutIKN/status/1751872240210297158","805077201846554624","AboutIKN"
"1751879414303105199","Mon Jan 29 08:06:15 +0000 2024","1","Otorita Sebut Investasi senilai Rp47 5 Triliun Sudah Parkir di IKN https://t.co/Ki0OOs2xke . ' #Nusantara #IbuKotaNegara #IKN #Indonesia","1751879414303105199","","","in","Kalimantan Timur","0","0","1","https://x.com/AboutIKN/status/1751879414303105199","805077201846554624","AboutIKN"
"1751872457689178555","Mon Jan 29 07:38:36 +0000 2024","1","Banyak Peluang dari Pembangunan IKN UMKM Potensial Tumbuh Signifikan https://t.co/kqXJh8mgUo #KotaDuniauntukSemua #Nusantara #IbuKotaNegara #IKN #Indonesia","1751872457689178555","","","in","Kalimantan Timur","0","0","0","https://x.com/AboutIKN/status/1751872457689178555","805077201846554624","AboutIKN"
"1747989869220229175","Thu Jan 18 14:30:35 +0000 2024","0","Presiden Joko Widodo (@jokowi) meluncurkan program Nusantara Green Pesantren sebagai bagian dari upaya untuk mewujudkan visi Ibu Kota Negara (IKN) Nusantara sebagai Kota Hutan. Program ini akan menyeleraskan pengembangan pesantren dengan prinsip berkelanjutan. Selain penanaman https://t.co/LWPp77vYiq","1747989869220229175","https://pbs.twimg.com/media/GEIbg-ebUAAwnw2.jpg","","in","Jakarta","0","0","0","https://x.com/KATADATAcoid/status/1747989869220229175","552523769","KATADATAcoid"
"1751634011049636043","Sun Jan 28 15:51:06 +0000 2024","3","Ibu Kota Nusantara Merusak Hutan Kalimantan? Otorita Jawab Soal Tanaman Monokultur https://t.co/qycApjJRu4","1751634011049636043","","","in","Jakarta, Indonesia","0","1","0","https://x.com/Bisniscom/status/1751634011049636043","118646322","Bisniscom"
"1752360181525025116","Tue Jan 30 15:56:39 +0000 2024","0","Pemerintah Sedang Matangkan Rencana Pemindahan ASN ke Ibu Kota Nusantara https://t.co/osztG7ydtP","1752360181525025116","","","in","Jakarta, Indonesia","0","0","0","https://x.com/fajaronline/status/1752360181525025116","89877164","fajaronline"
"1751908037680607573","Mon Jan 29 09:59:59 +0000 2024","1","Indonesia mengajak Finlandia dalam membangun aspek pendidikan di Ibu Kota Nusantara. Pasalnya Finlandia merupakan negara dengan pendidikan terbaik di dunia. (Rir) #BeritaElshinta https://t.co/YZwCH7NV9H","1751908037680607573","https://pbs.twimg.com/media/GFAHCDJawAAQDwt.jpg","","in","","0","0","1","https://x.com/RadioElshinta/status/1751908037680607573","121640063","RadioElshinta"
"1751849984524538156","Mon Jan 29 06:09:18 +0000 2024","0","Investor Ibu Kota Baru Diklaim Memihak Satu Paslon Capres Kepala Otorita: IKN Bukan Milik Satu Golongan! via @okezonenews https://t.co/12vNczZDXR #KotaDuniauntukSemua #Nusantara #IbuKotaNegara #IKN #Indonesia","1751849984524538156","","","in","Kalimantan Timur","0","0","0","https://x.com/AboutIKN/status/1751849984524538156","805077201846554624","AboutIKN"
