full_text,label,sentiment_score
presiden joko widodo gelar rapat perdana ibu kota nusantara ikn otorita ikn jajar forum koordinasi pimpin daerah forkopimda kalimantan timur,netral,0.0
presiden ri joko widodo jokowi benar memang jadi protes masyarakat ibu kota nusantara nusantara kait pembangunanan ikn besarbesaran ganggu utama aspek sehat,netral,0.0
presiden jokowi pasti ibu kota nusantara ikn jadi ibu kota aman jahat,netral,0.0
upacara hari ulang tahun hari ulang tahun ke79 merdeka republik indonesia ibu kota nusantara ikn saksi warga kalimantan timur,netral,0.0
presiden joko widodo jokowi mulai inap kantor presiden ibu kota nusantara ikn laanda apa wujud ruang kerja tempat tidur jokowi,netral,0.0
presiden joko widodo jokowi jelas sidang perdana kabinet istana presiden ibu kota nusantara ikn kalimantan timur laku apabila semua menteri masih andaar negeri kembali tanah air sebut sampai unjung ikn,netral,0.0
ikn kalau jokowi widodo sebut ibu kota nusantara raja yunan nkri sebut internasional kota nasional mana lebih tepat buat internasional tanam investor investasi kota baru ikn internasional kota nasional ibu kota nusantara komentar dan like,positif,0.3612
sejati indonesia bukan jakarta maupun jabodetabek,netral,0.0
presiden jokowi mulai kantor ibu kota nusantara ikn sejak senin 297 kemarin jokowi tunjuk tampak ruang kerja kamar istana nusantara ikn kini nama istana garuda ikn,netral,0.0
kapan nonton presiden adegan ranjang oopasar presiden aku bisa tidur nyenyak inap istana garuda ibu kota nusantara ikn nusantara lihat instagram resmi jokowi selasa 3072024 jokowi unggah jumlah foto awal,netral,0.0
presiden ri joko widodo jokowi sebut kantor ibu kota nusantara ikn senin 297,netral,0.0
tidak bohong nanti tgl 28 juli 2024 ikn istana presiden nusantara mulai pakai presiden doa moga beliau kerasan sana tidak berfikir utk pindah ke jakarta purna tugas,negatif,-0.5106
jadi asn bakal betah nih ikn plt wakil otorita ikn raja juli antoni tunjuk huni akan tempat asn serta fasilitas dalam,netral,0.0
jom ajar ibu negeri bandar diraja lis kangar arau kedah aandar tar anak bukit p pinang georgetown perak ipoh kuala kangsar selangor shah alam kalauang n9 seremban seri nanti melaka bandar melaka johor johor bahru muar pahang antan pekan,netral,0.0
plt kepala otorita ibu kota nusantara ikn basuki hadimuljono ungkap strategi cipta ramai ibu kota baru letak kalimantan timur di antara dibangunanbioskop teater termasukkebun binatang basuki kata ini otorita ikn milik,netral,0.0
bak krupuk kecempandang kuah bakso automlempemlembek beliau serah bayang kota mangkrak di depan mata bakal sebut apa candi nusantara candi widodo,netral,0.0
koordinator staf khusus presiden ari dwipayana ban presiden joko widodo lantik jumlah menteri ibu kota nusantara ikn waktu dekat tidak agenda lantik menteri baru ikn isuisu edar kata ari pesan tulis media,negatif,-0.5574
bulan laanda kata kalian 2 bulan ikn sdh jakarta kalian bilang pembangunanan infrastruktur ikn capai 80 sekarang sendiri bilang bulan depan ikn baru 15 sy awal hingga sekarang dukung ikn ga suka kaanda rakyat terus bohong,netral,0.0
presiden jokowi aku alami tidak nyenyak tidur pertama kali malam ibu kota nusantara ikn kalimantan timur minggu 2872024 malam tadi malam tidur sini enggak nyenyak kata jokowi sembari tertawa beri terang wartawan,netral,0.0
alas jokowi batal pindah kantor ikn juli 2024,negatif,-0.2732
jokowi tak mau paksa pindah ibukota ikn telah oktober oktober tahun brp,netral,0.0
presiden joko widodo laku tinjau hotel nusantara ibu kota nusantara ikn kabupaten najam paser utara provinsi kalimantan timur selasa307 bai,netral,0.0
istana presiden ikn lepas polemik jadi kait pembangunanan ikn hal tarik anda analisa kena desain istana presiden berapa besar ukur desain apa bagaimana fasad sebut bentuk yuk kita bahas sedikit,netral,0.0
terengganu kuala terengganu ibu negeri juga bandar diraja lantan kota bharu kubang keri sabah kota kinabaanda sarawak kuching aku bodoh orang lebih baik didik dapat aku lah,netral,0.0
presiden joko widodo cerita alam pertama malam istana garuda ibu kota nusantara ikn kalimantan timur ngaku diri beandam tidur nyenyak istana ada ibu kota baru sebut gtgt,netral,0.0
foto ruang tidur ruang kerja presiden jokowi ikn unggah instagram begini tampak foto ruang tidur ruang kerja presiden ri joko widodo jokowi ibu kota nusantara ikn unggah instagram pribadi selasa,netral,0.0
yeyyy air minum mulai alir ikn kalau kerja keras urus kerja detail pak bas memang juara malam damping beliau interaksi para staf laku running test alir air minum intake spaku reservoir ikn jarak,netral,0.0
sembah jokowi bilang guwe dukun garagara bilang kaya ikn bakal mangkrak laahhh guwe bukan dukun gua banyak baca jadi tau candaecandae indikasi kalau ikn bakal mangkrak salah satu candaenya paling jelas putus rezim baru mr,netral,0.0
prabowo tak mau lantik ikn amat sebut indikator ragu pindah ibu kota,netral,0.0
awal giat hari tiga ibu kota nusantara ikn nusantara kalimantan timur presiden ri joko widodo jokowi tinjau hotel nusantara hari 30 juli 2024,netral,0.0
presiden jokowi ungkap alam perdana inap istana garuda ibu kota nusantara ikn nusantara aku tidak tidur nyenyak,netral,0.0
berita otorita ibu kota nusantara oikn pembangunanan ikn bukan proyek hanya kejar target upacara 17 agustus jadi populer kanal ekonomi kemarin ikut rangkum,netral,0.0
presiden joko widodo jokowi nilai pembangunanan ibu kota nusantara ikn kabupaten najam paser utara kalimantan timur kaltim utama partisipasi warga nyata jokowi sampai melaandai menteri pupr sekaligus laksana tugas plt kepala,netral,0.0
jokowi hari mulai ngantor ikn sang presiden aku tak tidur nyenyak istana ibu kota nusantara ngomong apa ada,netral,0.0
jakarta tvrijakartanews presiden joko widodo jokowi nama gedung kantor presiden ibu kota nusantara ikn istana garuda pertama kali kantor ikn untuk istana presiden ikn jokowi nama istana nusantara,netral,0.0
bulan juli pak jokowi kabar gak jadi kantor ikn infrastruktur beandam siap wajar sih masa 5 tahun bangun kota nol langsung jadi nusantara pindah ibukota butuh minimal 30 tahun mungkin karenaa nusantara mrka gak punya kisah bandung bondowoso,netral,0.0
iya padahal jagad raya andaas ibu kota bakal pindah kalimantan,netral,0.0
beneran tampak bandara nusantara ikn kini video ambil tanggal 3 july 2024 rencana target operasi tanggal 1 agustus 2024 kalau liat screenshoot video bahkan runwaynya aja kondisi mas kaya serius bakal keburu bro,netral,0.0
800 prajurit tni bakal terjun aman ikut upacara hari ulang tahun ke79 republik indonesia ibu kota nusantara ikn 17 agustus 2024 kata kepala staf umum tni letjen tni bambang ismawan selasa 307 hel,netral,0.0
undang ikn pak ngeandaarin anggar kol infandaencer mending raya juara ibu kota nusantara pawai sana biar ga bikin kerja jakarta ga telat jebak macet ama deret papan bunga,netral,0.0
waduh presiden jokowi ngaku tak nyenyak tidur ikn hari inap ibu kota nusantara ikn presiden joko widodo aku tidak nyenyak tidur,netral,0.0
presiden jokowi bagi suasana kantor istana garuda ibu kota nusantara ikn kalimantan timur begini nih tampak,netral,0.0
andakasi ikn tengah nusantara wujud rencana strategis maju bangsa pembangunanan rata menyeandaruh peandasok nusantara geografis makin daya potensi ekonomi sumber daya alam daerah tingkat sejahtera masyarakat,netral,0.0
presiden jokowi undang organisasi usaha sekitar ibu kota nusantara ikn istana garuda hari dua kantor ikn,netral,0.0
presiden jokowi ibu nusantara iriana joko widodo inap istana presiden ibu kota nusantara ikn jokowi aku tidur tidak nyenyak,netral,0.0
usaha digital telco depan telkom indonesia konsisten hadir infrastrukur layan telekomunikasi baik bagai wilayah indonesia masuk ibu kota nusantara ikn,netral,0.0
staf khusus stafsus presiden grace natalie beri jelas kait hadir infandaencer ibu kota nusantara ikn nusantara sama presiden ri joko widodo beberapa hari laanda,positif,0.4215
kamar dagang industri kadin minta presiden joko widodo jokowi tingkat peran usaha andakal main utama pembangunanan ibu kota nusantara ikn,netral,0.0
staf khusus presiden grace natalie kata hadir pengaruh infandaencer ibu kota nusantara ikn sama presiden joko widodo joko,positif,0.4215
sumbu fiandasofis yogyakarta pasca janji giyanti 1755 pangeran mangkubumi bangun keraton bagi tata kota cipta dasar fiandasofi begitu dalam hubung manusia tuhan alam antar manusia,netral,0.0
tanda tanda andago pohon hayat ibu kota nusantara badan pesawat garuda indonesia,netral,0.0
menteri pupr uji coba air minum ibu kota nusantara,netral,0.0
koordinator staf khusus presiden ari dwipayana ban isu sebut ada ombak reshuffle menteri kabinet indonesia maju ibu kota nusantara nusantara ikn hari selasa 307,negatif,-0.5574
staf khusus presiden ri grace natalie beri jelas kait hadir infandaencer ibu kota nusantara ikn nusantara sama presiden joko widodo jokowi beberapa hari laanda,positif,0.4215
harus diri kan nganjuk tuban tuandangagung kota lain gt nder,positif,0.2732
laksana tugas plt otorita ibu kota nusantara ikn basuki hadimuljono lapor kembang proyek pembangunanan ikn presiden joko widodo jokowi hari pertama kerja presiden istana garuda ikn,netral,0.0
jokowi ngantor ikn presiden indonesia joko widodo ibu nusantara iriana tiba bandar udara internasional sultan aji muhammad sulaiman pinggan balikpapan minggu 2872024 lihat progres pembangunanan ibu kota ikn,netral,0.0
menteri pupr basuki hadimuldjono sampai bentuk badan usaha milik otorita ikn tugas cipta ramai ibu kota nusantara,netral,0.0
presiden joko widodo jokowi jamu menu sarap pagi soto banjar hingga minum wedang sereh hari dua kantor ibu kota nusantara ikn najam paser utara kalimantan timur,netral,0.0
stop bicara ikn pasarn pik2 lagi incar malah lebih deket jakarta investor lebih milih karena pusat ekonomi di jakarta pulau jawa bukan ikn kalimantan jadi pandat tahuist aja rugi nusantara,negatif,-0.296
kereta otonom ikn buat china tiba jakarta 16 juli mulai aspal agustus,netral,0.0
batal pindah kantor bulan jokowi sebut pembangunanan ikn anda 20 tahun,netral,0.0
gibran bilang dia tidak tinggal rumah dinas wapres baik jakarta maupun ikn rumah dinas baik jakarta maupun ikn jadi tempat terima tamu juga beliau laku jabat walikota soanda kaum onani pelintir,netral,0.0
lihat rusun asn ibu kota nusantara fotohafidz mubarak atom lihat lengkap,netral,0.0
presiden joko widodo nyata tunggu waktu tepat laksana sidang kabinet perdana ibu kota nusantara ikn kalimantan timur lt,netral,0.0
menteri kerja umum rumah rakyat pupr juga plt kepala otorita ibu kota nusantara ikn basuki hadimuljono kata ini perintah terus laku modifikasi cuaca lama 24 jam dukung pembangunanan fisik ikn,netral,0.0
presiden joko widodo jokowi nama bangunanan jabat presiden ibu kota nusantara ikn najam paser utara ppu istana garuda manakala istana presiden ikn nali istana nusantara,netral,0.0
beberapa waktu laanda presiden jokowi sempat mengeandahkan beandam ada air bersih ibu kota nusantara ikn kalimantan timur ini menteri p,netral,0.0
28 juli 2024 presiden jokowi mulai kantor ikn,netral,0.0
presiden joko widodo nama kantor presiden ada ibu kota nusantara ikn kalimantan timur sebut istana garuda lt,netral,0.0
presiden jokowi cerita alam kendara sepeda motor atas jalan tol ibu kota nusantara ikn nusantara minggu 2872024 meski beandam selesai alhamdulillah tadi lancar muandas kata jokowi lt,netral,0.0
presiden jokowi hari tinjau pembangunanan proyek hotel nusantara ibu kota nusantara ikn kalimantan timur bagaimana progres,netral,0.0
amat sebut hadir infandaencer ibu kota nusantara jadi bumerang lewat,netral,0.0
presiden ri joko widodo tinjau hotel nusantara akan resmi 17 agustus 2024 hari tiga ibu kota nusantara kabupaten najam paser utara provinsi kalimantan timur,netral,0.0
pembangunanan ibu kota nusantara ikn nusantara kalimantan ini lewat banding jadual asal telah tetap,netral,0.0
kurang jahanam apa rezim gagal bawa investor ikn malah bawa infandaencer kesana berpoya nikmat makan malam hambur pajak pungut rakyat beberapa bulan laanda dengar kabar sakit orang,netral,0.0
jokowi tak tidur nyenyak ikn ac sebab kata menteri basuki aneh sich duga sebab bukan ac ikn jadi proyek mangkrak akan jadi malapetaka diri gundah bagaimana baca jadi ini,netral,0.0
menteri pupr basuki hadimuljono ungkap pembangunanan embung fungsi konservasi air cantik ibu kota nusantara ikn kalimantan timur,netral,0.0
presiden joko widodo jamu menu sarap pagi soto banjar hingga minum wedang sereh hari dua kantor ibu kota nusantara ikn,netral,0.0
bocor ordal jokowi serah ikn gagal,netral,0.0
henti duanda untuj serimonial mulai 10 agustus 2024 seandaruh proyek pembangunanan ikn kaltim henti,netral,0.0
kata mau ngantor ikn bulan juli pancen nggedabrus,netral,0.0
hari pertama nusantara jokowi jadi ikn kota jahat sama sekali,netral,0.0
baru umur jagung jangan ngarep ikn jakarta,netral,0.0
sedih sih kaltim sdh dukung ikn awal mereka ga mau tinggal di sini mereka aja ga mau bgmn investor mau,netral,0.0
ramai jokowi batal pindah ikn gegara air listrik beandam dokter tifa enteng bohong rp 11000 triliun,netral,0.0
balik megahanyaa istana presiden ikn warga siang malam hirup debu rindu udara segar,netral,0.0
kamu suruh sy datang ikn kamu sendiri aku ga mungkin waktu dekat ubah jakarta laanda unk apa sy sana ngomong seperti jakarta waktu dekat ridwan kamil keandampok kalian sendiri knp haters tuduh bikin fitnah otakamu ga sinkron ga paham,negatif,-0.4939
kering landa ikn warga rebut air bersih kerja proyek,netral,0.0
jokowi batal pindah kantor ikn bulan kendala infrastruktur beandam siap,netral,0.0
anggar sisa rp 16 triliun ikn prediksi bakal hidup segan mati tak mau,netral,0.0
usai jokowi batal ngantor pembangunanan ikn stop duanda mulai 10 agustus,negatif,-0.296
optimis bareng mas gibran ikn jadi cikal bakal perata pembangunanan indonesia sentris pembangunanan laku rata menyeandaruh atas timpang wilayahwilayah tinggal pencil pembangunanan cuma jakarta ikn,netral,0.0
tadi sempet liat podcast bang refly harun pantesan jokowi batal ngantor istana ikn bocor ordal ikn kata istana hampir kelar bagi facade tampak andaar bagi interior baru 50 kerja mep mechanical engineering bandam selesai 60,netral,0.0
jokowi iriana mulai inap kantor presiden ikn malam,netral,0.0
sodor jadi cawagub kaesang jakarta jusuf hamka inalillahi wainailaihi rojiun,netral,0.0
ikn gak seksi utama buat yang punya agenda pilpres 2029 soal tetap meski ibukota sana jakarta tetap pusat media fakta,netral,0.0
gengsi pribadi mau paksa diri buang milyaran uang rakyat ada upacara 17 an ikn serta upacara jakarta kalimantan sekitar giring ikn semua fasilitas akomodasi waras pade,netral,0.0
jokowi obral hgu ikn hingga 190 tahun pks nama ikn for sale,netral,0.0
menteri investasikepala bkpm bahlil lahadalia ungkap investasi asing ibu kota nusantara ikn mulai eksekusi presiden joko widodo jokowi lengser lengkap,netral,0.0
menteri pupr basuki hadimuljono jajah minum air langsung keran ibu kota nusantara ikn kalimantan timur wahh apa via,netral,0.0
bakal presiden indonesia akan angkat sumpah oktober depan prabowo subianto anda kekal momentum pembangunanan ibu kota nusantara ikn realisasi hasrat pindah ibu kota republik ke kalimantan,netral,0.0
presiden joko widodo pasti ibu kota nusantara ikn kalimantan timur jadi ibu kota aman jahat,netral,0.0
indonesia sedang siap sedia pindah ibu nusantara wilayah kalimantan timur nali ibu kota nusantara ikn juga nama ringkas nusantara akan ganti peran jakarta pusat pentadbiran diskusi,netral,0.0
presiden joko widodo ingin ibu kota nusantara ikn nanti jadi contoh tata keandala perintah baik cepat,netral,0.0
koordinator staf khusus presiden ari dwipayana ban presiden joko widodo lantik jumlah menteri ibu kota nusantara ikn waktu dekat tidak agenda lantik menteri baru ikn isuisu edar,negatif,-0.5574
tri hubung budi karya sumadi kata izin aviasi internasional jadi syarat mutlak wajib milik operator taksi terbang beroperasidi titik pusat kawasan ibu kota nusantara ikn,netral,0.0
presiden joko widodo jadwal tolak istana presiden jakarta hari telah kantor terima jumlah tamu istana garuda ibu kota nusantara ikn,netral,0.0
basilika pertama indonesia bangun ibu kota nusantara,netral,0.0
presiden jokowi aku tidur tidak nyenyak pertama kali malam kantor presiden ibu kota nusantara ikn minggu,netral,0.0
istana ban isu edar media sosial akan jadi ombak reshuffle kabinet ibu kota nusantara ikn hari,negatif,-0.5574
presiden joko widodo kantor istana garuda ibu kota nusantara ikn kalimantan timur selasa 3012024 besok,netral,0.0
wakil presiden ri pilih gibran rakabuming raka rencana ibu kota nusantara ikn laksana momen 17an jakarta,netral,0.0
presiden jokowi kantor pertama kali ibu kota nusantara ikn najam paser utara provinsi kalimantan timur senin 2972024,netral,0.0
menteri pupr bangun 30 embung ibu kota nusantara ikn kalimantan timur simak jelas,netral,0.0
menteri investasikepala bkpm bahlil lahadalia jelas soal investor asing proyek ibu kota nusantara ikn kalimantan timur,netral,0.0
menpanrb abdullah azwar anas kata yang aju pindah ibu kota nusantara ikn adalah dokter asn,netral,0.0
raja juli antoni plt wakil kepala otorita ikn kata pembangunanan jalan tol tuju kawasan inti pusat perintah kipp ibu kota nusantara ikn nusantara pasti rampung akhir bulan juli 2024,netral,0.0
menteri tahan menhan sekaligus presiden pilih prabowo subianto ikut upacara ingat hari ulang tahun hari ulang tahun ke79 ri ibu kota nusantara ikn kalimantan timur 17 agustus 2024,netral,0.0
markas tni kodam vi mulawarman balikpapan ibu kota nusantara ikn kalimantan timur,netral,0.0
raja juli antoni plt wakil kepala otorita ikn kata pembangunanan jalan tol tuju kawasan inti pusat perintah kipp ibu kota nusantara ikn nusantara,netral,0.0
perintah komitmen sedia fasilitas didik baik kawasan ibu kota nusantara ikn bina bangsa school nusantara buah sekolah internasional guna kurikuandam cambridge hadir lembaga didik internasional kualitas dunia,netral,0.0
investasi jadi suatu kunci penting cepat pembangunanan ibu kota nusantara ikn apresiasi komitmen pt astra internasional turut dukung perintah upaya wujud aksesibilitas ikn melaandai astra biz center astra biz center rupa kompleks,netral,0.0
kantor presiden ibu kota nusantara ikn nusantara kalimantan timur hampir rampung kira bulan depan presiden jokowi bisa kantor sana,netral,0.0
usaha tampak mulai khawatir nih nasib investasi ibu kota nusantara ikn gimana gak khawatir pimpin otorita ikn aja mundur dadak investor panik gak panik lah masa enggak a thread,netral,0.0
salah satu alas utama ibu kota pindah kalimantan karena jakarta sering banjir nyata ikn gak bebas banjir baru di terjang banjir kemarin bagaimana beandam di tempat banjir jadi apa guna pindah ibu kota,negatif,-0.2732
benerkah kondisi spt kaanda bener kasihan yah rakyat terus siapa mau juang ya bjorka cianjur ibu kota nusantara,netral,0.0
tumpu masalah ikn petinggi otorita ibu kota nusantara tibatiba mundur yang bilang dua pecat tak tunjuk kerja bagus layan hasrat presiden joko widodo,netral,0.0
prabowo lantik presiden senayanjakarta bukan ikn kata sekjend gerindra a muzani sesuai tentu uudanri 1945 pasarl 3 ayat 2 pasarl 2 ayat 2 beandam pres pindah ibukota ri jakarta sesuai uu ikn maupun dkj,netral,0.0
breaking news kepala wakil kepala otorita ikn mundur basuki raja juli jadi plt gerangan bagaimana kelak proyek iknbagaimana investor kata uda antri mau masuksudah masuk,netral,0.0
kantor menteri koordinator kemenko 1 kawasan inti pusat perintah kipp ibu kota nusantara ikn,netral,0.0
ribu kerja konstruksi ibu kota nusantara ikn raya iduladha sama warga ikn nikmat makan siang makan malam sama moga silaturahmi kerja konstruksi ikn warga ikn terus jaga,netral,0.0
wakil ketua mpr ahmad muzani ungkap lantik presiden wakil presiden ri prabowo subianto gibran rakabuming raka tetap laku gedung mprdpr ri senayan jakarta bukan ibu kota nusantara ikn nusantara,netral,0.0
hoax investor ikn kata ratus nyata zonk beandam satu investor asing tanam modal pembangunanan ikn,negatif,-0.2732
btahu nyata atas sebut walikota eri cahyadi forum asosiasi perintah kota indonesia apeksi balikpapan awal juni laanda sebeandamnya presiden jokowi kata aakan operasi ibu kota nusantara ikn apa sih art terus kira2 mati,netral,0.0
fii amanillah bapake mau dinas ikn ibu kota nusantara kodam vi mulawarman kalimantan sama staff teritorial mabes tni moga beri lancar selamat bapake,netral,0.0
raja juli antoni plt wakil kepala otorita ikn kata pembangunanan jalan tol tuju kawasan inti pusat perintah kipp ibu kota nusantara ikn nusantara,netral,0.0
sisendirii sman 1 semarapura kalauungkung ni komang tri setia 16 wakil bal paskibraka pasu kibar bendera pusaka nasional ingat hari ulang tahun ke79 merdeka ri ibu kota nusantara ikn nusantara kalimantan timur 17 agustus 2024,netral,0.0
raja juli antoni plt wakil kepala otorita ikn kata pembangunanan jalan tol tuju kawasan inti pusat perintah kipp ibu kota nusantara ikn nusantara pasti rampung akhir bulan juli 2024 pada awal agustus 2024 jalan tol sebut dapat,netral,0.0
alhamdulillahsudah mulai nampak buah ibu kota baru indonesia ikn kadrun badrun sdh lama gak makan nasi bungkusdiabaikan,netral,0.0
andago hari ulang tahun ri ke79 resmi diandancurkan usung tema nusantara baru indonesia maju raya merdeka indonesia kali rupa momentum pindah ibu kota jakarta kota baru nama nusantara kalimantan timur sekretariat presiden,netral,0.0
menteri kerja umum rumah rakyat pupr pasti presiden joko widodo jokowi kantor ibu kota nusantara ikn mulai juli datang,netral,0.0
keren banget dia muli mekhanai bakal jadi kibar bendera pusaka paskibraka ibu kota nusantara ikn 17 agustus 2024 rangka hari ulang tahun ke79 kelik kenal yuk,netral,0.0
posind turut kontribusi pembangunanan ibu kota nusantara ikn kalimantan timur melaandai layan aktivitas andagistik prima,netral,0.0
berita lengkap cek ig stories com mimpi kristianie andamatalale gabung tim paskibraka nasional pupus tengah jalan harap ikut jalan tugas nusantara anggota paskibraka nasional hari ulang tahun ke79 ri tahun 2024 ibu kota nusantara ikn,netral,0.0
paku adlh salah satu andarah ada sekitar kawasan ibu kota nusantara kini sdg proses pembangunananbanjir paku adlh parah 10 thn akhir biasa deras kawasan huanda air tidak langsung naik mukim warga,netral,0.0
menteri pupr pasti usai laksana ingat hari merdeka indonesia hari ulang tahun ri ke79 jabat nusantara utama menteri pindah ibu kota nusantara ikn,netral,0.0
cepat pembangunanan ibu kota baru demokrat plt oikn bisa selesai masalah ikn,netral,0.0
ibu kota nusantara,netral,0.0
oikn optimis pindah asn ikn mulai september otorita ibu kota nusantara optimistis pindah perdana aparatur sipil nusantara asn jakarta ikn kalimantan timur mulai september 2024 jakarta arda russia griezmann udah 2x unilever,netral,0.0
hari ulang tahun ke79 ri 17 agustus 2024 tema nusantara baru indonesia maju tanda pindah ibu kota nusantara transisi pimpin siap tuju indonesia emas 2045,netral,0.0
pikir cm tata upacara militer upacara detik2 prokalauamasi merdeka ri ibu kota nusantara ikn teroooooosss noh bocor data yang hormat tri diurusin pak ude jls bocor ibarat kate jajah diinjek injek njaran koq ngributi upacara ikn muanda,netral,0.0
surat undang buah platform media bangga sedia ruang para laku usaha putar tebet memperandaas jaring promosi produk barangjasa bapak ibu gratis ikalauan 3 minggu bjorka ibu kota nusantara jokowi perempuan,positif,0.0516
telkom melaandai program indigo inisiatif daya startup andakal siap partisipasi kontribusi pembangunanan ibu kota nusantara ikn nusantara memggelar diskusi tajuk start from digital innovation to uplift the new capital city ikn,positif,0.3818
selaanda usaha beri layan baik masyarakat nusantara hasil laku transformasi jadi kunci utama lancar kirim barang salah satu ibu kota nusantara jelas heri nugrahanto,netral,0.0
momen duo cantik estella andaupatty noa leatomu ungkap alas pilih timnas indonesia lengkap gt bjorka cat 3 rara ibu kota nusantara dp 50 mahal kameramen baya,netral,0.0
padahal sempat bela belanda argentina estella andaupatty mantap pilih indonesia lengkap gt bjorka cat 3 rara ibu kota nusantara dp 50 mahal kameramen baya,positif,0.2732
ibu kota nusantara ikn sebut lebih bagus banding ibu kota australia lho pandang sebut sampai mantan menteri uang bambang brodjonegoro kamu tuju detikers gtgt,netral,0.0
ikut electric karting race ekr 2024 rebut piala menteri pupr rangka hari ulang tahun ke79 ri hari jalan 2024 34 agustus 2024 bandung amp 30 november1 desember 2024 ibu kota nusantara informasi lebih lanjut,netral,0.0
ibu kota nusantara komitmen pembangunanan ikn kota hijau cat 3 rara korsel udah 2x jakarta,netral,0.0
hingga akhir april 2024 realisasi anggar dapat belanja nusantara apbn ibu kota nusantara ikn capai rp 5 5 triliun menteri uang sri mulyani indrawati papar realisasi sebut baru 13 7 persen pagu tetap,netral,0.0
menteri pupr basuki hadimuljono kata infrastruktur rumah tahap pertama ibu kota nusantara ikn capai 82 persen keseandaruhan,netral,0.0
plt wakil kepala otorita ikn ungkap ragu investor investasi ibu kota nusantara,netral,0.0
ikn ibu kota hijau dunia omong kosong jokowi,netral,0.0
sling bag andaxas waterproof inovasi convertible sling bag pouch bag jadi sling bag pouch bag harga 120000 dm sulawesi sleman jakarta tiba2 ibu kota nusantara,netral,0.0
presiden jokowi mulai kantor ibu kota nusantara tag kiamat anies gobandak menkominfo biden brazil depok surabaya minimal trump mauu cantik pagiii,netral,0.0
menteri hubung budi karya sumadi dukung rencana layar kapal pinisi wisata tuju ibu kota nusantara ikn najam paser utara kalimantan timur,netral,0.0
spy lbh hidup variatif dinamis kayak pasarsi anda cari main naturalisasi bakat dr belanda deh talent andakal tetap cari scr profesional jangan duit bina jangan binasa pasarsi bjorka cianjur ibu kota nusantara,positif,0.4215
ppu kapolres najam paser utara ppu serta wakapolda kalimantan timur brigjen pol djati wiyoto abadhy sik laku kece kesiap upacara ingat hari ulang tahun hari ulang tahun republik indonesia ke79 ibu kota nusantara ikn nusantara,netral,0.0
ikn sebut milik konsep sama ibu kota australia canberra sebeandamnya megaproyek kalimantan timur sebut bakal sama ibu kota amerika serikat washington dc,netral,0.0
bro buat ibu kota nusantara buah kota utk pak kalau tuju utk ibu kota nusantara harus alir pelan2 gak anda kebut paksa kalau kebut amp paksa jelas ikn hanya ambisi seorg jokowi tidak manfaat utk bangsa,netral,0.0
jangan narasi pasarimis pak wamen sering dengar banyak inverstor mau inves ikn segala laku utk pindah ibu kota tak mudah memang mulai dan nol jadi ga semangat ikut agustus sana,netral,0.0
hari temu ketua mpr 8 wakil ketua mpr bahas penting komunikasi antarlembaga bangun sinergi nasional saya juga bahas ingat hari ulang tahun hari ulang tahun ke79 merdeka republik indonesia ri mulai sidangsidang kait,netral,0.0
politik dinasti human rights they said kocak kocak ganti aja nama nusantara jadi indinasti terus ibu kota baru jadi ikn ibu kota nepotisme,netral,0.0
plt wakil kepala otorita ikn kata pembangunanan jalan tol tuju kawasan inti pusat perintah kipp ibu kota nusantara ikn nusantara pasti rampung akhir bulan juli 2024,netral,0.0
pembangunanan ibu kota nusantara ikn nusantara dikalauaim beri dampak positif sektor ekonomi pariwisata kalimantan timur,netral,0.0
masyarakat adat suku balik paser ikn usir rumah tanah untuk proyek ikn presiden jokowi tawar tanah ikn investor masyarakat andakal hilang tempat tinggal,netral,0.0
sorot biden kait pindah ibu kota ikn lewat news,netral,0.0
ingat hari ulang tahun ke79 ri pertama kali pasu kibar bendera pusaka paskibraka tugas kibar bendera ibu kota nusantara ikn,netral,0.0
asa haru bangga rasa muhammad dhava bima adithya 17 nama masuk daftar pasu kibar bendera pusaka paskibraka nasional ingat hari ulang tahun ri ibu kota nusantara ikn 17 agustus 2024 datang sisendiria kelas x sman 1 nunukan,netral,0.0
andaoks istana nusantara ikn nanti kata pakai buat upacara 17an 2 bulan wdyaitu,netral,0.0
desa kawasan ibu kota nusantara rendam banjir dam 1 5 meter,netral,0.0
menteri kerja umum rumah rakyat pupr sebut pembangunanan istana presiden ibu kota nusantara ikn hampir rampung,netral,0.0
kantor menteri koordinator kemenko 1 kawasan inti pusat perintah kipp ibu kota nusantara ikn guna salah satu akomodasi tugas upacara hari ulang tahun ri ke79 17 agustus 2024 akan selenggara ikn,netral,0.0
menteri uang sri mulyani ungkap realisasi anggar ibu kota nusantara ikn capai rp 5 5 triliun hingga 31 mei 2024 13 7 persen pagu rp 40 triliun,netral,0.0
jokowi sebut ikn jadi ibu kota hijau dunia ramah pejal kaki sepeda,netral,0.0
kalau misal ikn jadi ibu kota treasure bakal konser ikn ga,positif,0.296
kalauaim jokowi ikn bakal jadi ibu kota hijau dunia,netral,0.0
raja juli antoni kata pembangunanan jalan tol tuju kawasan inti pusat perintah kipp ibu kota nusantara ikn nusantara pasti rampung akhir bulan juli 2024,netral,0.0
izin investor mana mau investasi ikn dg kondisi 1 duduk sktr 200000 dg daya beli uang bebas sktr rp 1000000 per bulan jual bakso 2 jarak pusat ekonomi jawa butuh 3 jam terbang investor tidak bodoh,netral,0.0
